id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review
41833095,Old & Cozy PH Bajo Belgrano,33843409,Margaux,,Belgrano,-34.55402,-58.44054,Entire home/apt,5772,3,0,
41833224,Hermoso y acogedor Loft,5862344,Ceres,,Palermo,-34.596569,-58.423012,Entire home/apt,1550,8,5,2021-03-12
41833623,Quiet Apartment in a colonial house in San Telmo,4112703,Benjamin,,San Telmo,-34.62059,-58.371632,Entire home/apt,2000,20,0,
41834808,Apartment  just renewed in the heart of the City,4658240,Gaston,,San Nicolas,-34.601212,-58.377468,Entire home/apt,7697,2,0,
41835299,ALEGRE RESIDENCIA CON PRESENCIA DE TANGO-FOLCKLORE,267258334,Amalia,,San Cristobal,-34.620628,-58.403099,Shared room,1800,1,0,
41837225,Balcón al Obelisco para 4. Súper moderno y cómodo,280403969,Juan,,San Nicolas,-34.603661,-58.38081,Entire home/apt,3559,3,5,2021-06-20
41837246,Espacio con piscina en Recoleta,330672857,Luisa Y Francisco,,Recoleta,-34.590191,-58.40731,Entire home/apt,2405,2,2,2020-03-06
41839636,Recoleta Penthouse with Amazing Balcony and Pool,330704785,Jovana,,Recoleta,-34.584881,-58.395741,Entire home/apt,7216,6,1,2020-03-10
41846190,Nuevo concepto Hostel en la exclusiva Recoleta 6,96814638,Pablo,,Recoleta,-34.591751,-58.405201,Shared room,1058,1,1,2020-02-22
41846875,Talentos Echeverria,298972562,Diego Ignacio,,Belgrano,-34.555809,-58.444832,Entire home/apt,1732,1,0,
41850470,Lovely and modern apartment for 2 in Recoleta,173159569,Susy,,Recoleta,-34.5872,-58.40292,Entire home/apt,2500,2,4,2020-03-07
41854399,Fliphaus ✔️4 pax - Pza San Martín & Calle Florida,1021694,Fliphaus,,Retiro,-34.594372,-58.378941,Entire home/apt,2418,1,31,2020-08-12
41855134,Confort y tranquilidad en la Ciudad de la Furia...,35097177,Mauricio,,Balvanera,-34.616119,-58.406582,Private room,1154,3,2,2020-02-19
41856596,¡Excelente departamento y ubicación!,330887385,Damianeto,,Palermo,-34.590099,-58.411251,Private room,2405,1,0,
41856666,BEAUTIFUL room in Las Cañitas!,97311122,José,,Palermo,-34.568409,-58.431622,Private room,1347,6,0,
41856980,Disfrutá Buenos Aires en el Casco Histórico.,177200256,Claudia,,Monserrat,-34.60923,-58.376598,Entire home/apt,2116,2,6,2020-12-17
41857522,Fliphaus ✔️ • Petit Apartment Recoleta!,1021694,Fliphaus,,Recoleta,-34.589882,-58.390141,Entire home/apt,1869,1,32,2021-01-17
41857536,Camino al Obelisco,326519678,Keren,,San Nicolas,-34.604679,-58.379429,Entire home/apt,2020,1,1,2020-03-03
41858777,Cabello Square Vip Cozy apartament palermo,273548576,Gabriela,,Palermo,-34.582378,-58.407452,Entire home/apt,3848,2,0,
41859651,2 Habitaciones en Palermo Soho,290150577,Carlos,,Palermo,-34.58559,-58.417099,Private room,2117,30,0,
41859972,Una habitación en Palermo Soho,290150577,Carlos,,Palermo,-34.586552,-58.415611,Private room,1058,30,0,
41861704,Vista Privilegiada,225009284,Alberto,,Balvanera,-34.603199,-58.393372,Private room,960,4,0,
41862516,"Palermo Semi piso 3amb, Facultad Shopping Parque",331034945,Genesis,,Palermo,-34.597759,-58.417599,Entire home/apt,2405,2,1,2020-02-25
41862605,Luxury Apartment “Home Sweet Malabia”,97789500,Ine,,Palermo,-34.586021,-58.418491,Entire home/apt,7697,1,0,
41862893,Hermoso departamento en pleno Palermo,208556639,Mariano,,Palermo,-34.584518,-58.422428,Entire home/apt,2405,3,6,2020-06-10
41871084,Cálido y luminoso monoambiente en la recoleta,137363179,Nerina,,Recoleta,-34.589062,-58.401459,Entire home/apt,1828,2,3,2020-02-28
41873242,Septimo piso Recoleta,22879278,Camilla,,Recoleta,-34.589802,-58.388538,Entire home/apt,3848,15,2,2020-05-20
41873576,PROMO Cozy apartment in Las Cañitas!,19779450,Agustin,,Palermo,-34.568668,-58.43346,Entire home/apt,2020,6,6,2020-04-28
41873607,Moderno Departamento cerca del Obelisco con Pileta,163754657,Andrea,,Monserrat,-34.61422,-58.379848,Entire home/apt,2982,3,0,
41873806,Sunny & Cozy loft in Palermo,157950605,Julieta,,Almagro,-34.598438,-58.419331,Entire home/apt,2000,100,0,
41875047,"Palermo Soho, Guemes a pasos del Botánico",5466423,Matheo,,Palermo,-34.585941,-58.418011,Entire home/apt,1828,2,10,2020-03-09
41876012,Sergio's place,331139916,Sergio,,Villa Pueyrredon,-34.585869,-58.501621,Entire home/apt,1347,4,1,2020-02-13
41876835,Palermo Nuevo Buenos Aires Apartment 💜,48164656,Syl,,Palermo,-34.577961,-58.424042,Entire home/apt,3367,12,0,
41877300,Departamento estilo frances  en Buenos Aires,154309303,Martin,,San Nicolas,-34.600712,-58.380268,Entire home/apt,2405,1,1,2020-04-04
41877638,Renovado Estudio en el corazón de BA-Microcentro,68512428,Guadalupe,,Retiro,-34.597221,-58.377281,Entire home/apt,2117,2,0,
41878186,RESIDENCIA EN SAN CRISTOBAL,267258334,Amalia,,San Cristobal,-34.619942,-58.402439,Private room,1500,1,0,
41878977,Nice place to stay happy in the best location :-D,122003385,Antonelia,,Palermo,-34.58231,-58.404819,Private room,1924,2,0,
41878979,Beautiful & perfectly located studio in Cañitas,191745126,Marcos,,Palermo,-34.567162,-58.434341,Entire home/apt,2588,7,12,2020-11-22
41879724,Departamento con 1 dormitorio en Recoleta,55553719,For Rent Argentina,,Retiro,-34.59444,-58.383499,Entire home/apt,5099,3,0,
41880192,Beautiful and special flat with private terrace :),71548319,Eze,,San Nicolas,-34.5994,-58.388561,Entire home/apt,2213,3,5,2020-05-25
41881367,Hermoso Ph en Chacarita,188500253,Lu,,Chacarita,-34.584221,-58.450378,Entire home/apt,3848,3,0,
41883457,"Top apartment in Recoleta, heart of Buenos Aires",198032950,Vicente,,Retiro,-34.589371,-58.385052,Entire home/apt,19240,3,0,
41883617,30m-Lovely San Telmo,171627577,Marcelo,,San Telmo,-34.61924,-58.376808,Entire home/apt,1300,3,0,
41887927,Apartamento San Telmo,77815212,Ariel,,San Telmo,-34.61977,-58.369061,Entire home/apt,1924,1,4,2020-02-10
41887944,Un lugar de armonía en el corazón de Buenos Aires,331211211,Lula,,Recoleta,-34.590328,-58.410461,Private room,962,1,8,2020-04-26
41888339,Departamento en Palermo Soho,2269001,Bernardo,,Palermo,-34.594681,-58.428539,Shared room,3848,3,0,
41889264,"Excelente 3 amb. moderno y lujoso, San Telmo 6L",109259778,Paula,,San Telmo,-34.62384,-58.366589,Entire home/apt,7215,2,2,2020-03-03
41895452,Bello monoambiente!!! Saavedra!!!,101063931,Nati Y Flor,,Saavedra,-34.553261,-58.483952,Entire home/apt,2000,1,1,2021-04-08
41899003,Departamento en Cañitas  luminoso equipado a nuevo,33118539,Claudia,,Palermo,-34.57111,-58.43383,Entire home/apt,2200,4,0,
41901456,Hermoso depto en retiro y ubicación!!,331338421,Delfi,,Retiro,-34.593418,-58.375359,Entire home/apt,2405,1,9,2020-03-18
41902457,Private Room excelente vista y ubicación,111336534,Ana Eva,,Caballito,-34.614559,-58.434681,Private room,2000,1,2,2020-03-25
41902564,Departamento SÚPER LUMINOSO en corazón de Palermo,230027461,Mati,,Palermo,-34.587132,-58.417938,Entire home/apt,2272,1,0,
41905560,Parada Obligado,331095691,Gabriela,,Nuñez,-34.553242,-58.46452,Entire home/apt,2790,1,0,
41906318,comodo departamento en villa urquiza oeste.,315378353,Raul Horacio,,Villa Urquiza,-34.575031,-58.49226,Entire home/apt,1600,3,0,
41906414,Dto 3 amb/Frente al parque centenario.,96959067,Carla,,Caballito,-34.604038,-58.433651,Entire home/apt,1937,7,15,2021-01-30
41907633,2 dormitorios en Rivadavia y Montevideo,226049318,Maxim,,San Nicolas,-34.608299,-58.389622,Entire home/apt,2200,28,0,
41907638,2 dormitorios en Rivadavia y Montevideo,7786587,Maximiliano,,Monserrat,-34.60968,-58.387852,Entire home/apt,2200,28,0,
41908396,Billinghouse. Roof garden in Recoleta,35660939,Cecilia,,Recoleta,-34.58709,-58.407181,Entire home/apt,1993,2,16,2020-11-26
41908706,Nuevo concepto Hostel en la exclusiva Recoleta 7,96814638,Pablo,,Recoleta,-34.591648,-58.405209,Shared room,1058,1,0,
41909758,Depto  140 m2 mucha luz y sol zona barrio Recoleta,264440120,Carlos,,Recoleta,-34.58717,-58.394199,Entire home/apt,3600,7,0,
41910518,Hom! Departamento de Diseño en una zona exclusiva.,44590265,Anabella,,Retiro,-34.595718,-58.375259,Entire home/apt,960,7,1,2020-03-08
41910581,New and Bright great Flat at Palermo!,331104452,Valeria,,Palermo,-34.580688,-58.413319,Entire home/apt,2044,3,1,2020-02-24
41911731,Private Terrace Apartment in Palermo,311375640,Nisan,,Palermo,-34.596569,-58.416271,Entire home/apt,2213,1,4,2021-07-16
41912045,Beautiful and cozy apartment located in Palermo,137090771,Mercedes,,Palermo,-34.581032,-58.414989,Entire home/apt,3367,4,9,2021-04-01
41912604,Habitación privada en almagro,46930288,Silvana,,Almagro,-34.602718,-58.414101,Private room,13000,7,0,
41913200,Bello departamento en Palermo. Ubicación ideal,331468936,Pato & Pame,,Palermo,-34.582619,-58.433151,Entire home/apt,4811,1,1,2020-02-25
41913655,Amplio y bello dpto <excelente ubicacion>,16629504,Mariano,,San Nicolas,-34.604252,-58.38438,Entire home/apt,1828,3,6,2020-03-14
41913803,Suipacha Holiday,282814862,Valeria,,San Nicolas,-34.599758,-58.38036,Entire home/apt,3079,2,0,
41920031,Corazón Porteño,6620333,Paz,,San Nicolas,-34.60585,-58.389091,Entire home/apt,3559,4,2,2020-02-18
41924246,Dpto Av. Córdoba- Luminoso-tranquilo -Finochietto,203109589,Alejandro,,Balvanera,-34.59906,-58.405869,Entire home/apt,1251,4,6,2021-06-16
41927919,Moderno monoambiente en Palermo,260958559,Gustavo,,Palermo,-34.571751,-58.441059,Entire home/apt,2886,1,2,2020-02-25
41928368,Departamento lindisimo en Palermo Hollywood,146778181,Fran,,Palermo,-34.58073,-58.432941,Private room,1732,5,0,
41930211,Live Buenos Aires! Stylish 1 BR near the subway,7986525,Matias,,Villa Crespo,-34.600189,-58.435669,Entire home/apt,2116,2,5,2020-12-01
41931179,Moderno y exclusivo depto completamente equipado,169492325,Matias,,Palermo,-34.571781,-58.434132,Entire home/apt,3000,1,3,2020-12-08
41931555,Departamento Centro Geográfico de la Ciudad,168308439,Sonia,,Almagro,-34.61824,-58.42609,Entire home/apt,1924,30,1,2020-04-04
41932222,APT IN RECOLETA - 2 ROOMS W/AC,5554502,Matt,,Recoleta,-34.59473,-58.40799,Private room,4810,3,0,
41932377,Departamento 2 ambientes Palermo con Pileta.,186289785,Emmanuel,,Recoleta,-34.597931,-58.41074,Entire home/apt,3848,1,0,
41932570,Bright studio with rooftop pool in San Telmo,16133446,Luis & Florencia,,San Telmo,-34.625118,-58.37149,Entire home/apt,1635,12,1,2020-10-16
41932867,PALERMO HOLLYWOOD - Trendy 1BR home ideal location,1751072,Diego,,Palermo,-34.585651,-58.438099,Entire home/apt,4040,1,14,2020-03-10
41933646,"Large, stylish, 2 bedroom apartment. Buenos Aires",243346919,Pablo,,Balvanera,-34.603371,-58.40554,Entire home/apt,3559,3,0,
41933719,Departamento suite recoleta,330187634,Geronimo,,Recoleta,-34.59483,-58.40049,Entire home/apt,4811,1,0,
41934048,Monoambiente Melian II,249868563,Augusto,,Saavedra,-34.555019,-58.480259,Entire home/apt,3000,25,5,2020-03-19
41934062,PALERMO SOHO URBAN FLAT,112261530,Andrea,,Palermo,-34.581879,-58.42643,Entire home/apt,2474,2,10,2021-05-05
41934447,Monoambiente en San Telmo,331784595,Marcelo,,San Telmo,-34.622211,-58.374889,Entire home/apt,5000,1,1,2020-03-14
41935328,Casa Malbec - Boedo - Tranquilidad en pleno Bs.As.,110180982,Mariano,,Boedo,-34.637371,-58.420521,Entire home/apt,1347,1,40,2021-02-17
41935479,Un lindo lugar para conocer y descansar o trabajar,325380947,Emmanuel,,Villa Crespo,-34.598652,-58.440022,Entire home/apt,4810,1,1,2020-02-29
41938680,Dpto IFA,171362512,Leonardo,,Caballito,-34.616711,-58.44648,Entire home/apt,960,3,0,
41940726,Casa de Huéspedes Junior,58089784,Ricardo,,Boca,-34.627312,-58.365601,Shared room,960,1,0,
41948807,Moderno apartamento en el centro de Buenos Aires,317369129,Paula,,Retiro,-34.591961,-58.380341,Entire home/apt,4400,2,0,
41949044,Vivo la ciudad,309486190,Alicia Lina,,San Nicolas,-34.603642,-58.390961,Entire home/apt,1300,7,1,2020-02-20
41950421,Departamento Premium Recoleta Libertad y juncal 8p,191813490,Paula,,Retiro,-34.59457,-58.384541,Private room,2116,1,0,
41952136,4 AMB RECOLETA,40900713,Paris,,Recoleta,-34.58617,-58.389858,Entire home/apt,5772,2,0,
41954485,Best budget renewed 1 bedroom apt. in Recoleta,22502263,Agustin,,Recoleta,-34.589272,-58.408981,Entire home/apt,3848,30,0,
41955782,Typical Porteño apartment in the heart of Abasto,24250908,María Eugenia,,Balvanera,-34.59967,-58.406929,Entire home/apt,2200,3,0,
41955974,Autentico 2 dormitorios con 2 patios pura paz,16133446,Luis & Florencia,,Caballito,-34.61211,-58.43211,Entire home/apt,3078,120,1,2020-10-30
41956461,Moderno Departamento en Palermo con Amenities,200823798,Luciano,,Palermo,-34.59605,-58.421261,Entire home/apt,3986,10,18,2020-11-16
41957606,Habitación privada con baño en suite,211570022,Maia,,Balvanera,-34.611019,-58.412739,Private room,1251,4,1,2020-03-13
41958882,Confortable complete department in downtown,335925527,Angela,,Balvanera,-34.605579,-58.398441,Entire home/apt,1443,3,6,2021-02-26
41959733,"NEW STUDIO - Live, love & enjoy Palermo Hollywood",13834947,Joaquin,,Palermo,-34.580372,-58.433208,Entire home/apt,2117,3,1,2020-03-08
41960444,En la misma calle Teatro Opera Corrientes 818 1a4p,108249270,Julieta,,San Nicolas,-34.6031,-58.379009,Entire home/apt,5216,1,1,2020-02-23
41961559,"Palermo Hollywood, Gim y Piscina, Excelente!",3205786,Pablo,,Palermo,-34.579979,-58.432072,Entire home/apt,3367,10,1,2020-03-08
41962574,"Departamento en Barrio Norte, bien cerca de todo",86897609,Mariana,,Recoleta,-34.585831,-58.40554,Entire home/apt,2405,3,0,
41967234,"Luminoso departamento - balcón, piscina y jardín",8796656,Mayra,,Almagro,-34.602879,-58.41774,Entire home/apt,3656,3,1,2020-03-23
41971816,Departamento temporal Belgrano,332254942,Victoria,,Belgrano,-34.558788,-58.456718,Entire home/apt,2405,2,1,2020-03-09
41971946,"Departamento Entero, 2 amb. Excelente ubicacion",327047789,Lore,,Monserrat,-34.613869,-58.377911,Entire home/apt,1400,3,3,2020-03-11
41973007,Departamento 3 ambientes en pleno Palermo,332263604,Julieta,,Palermo,-34.57933,-58.439991,Entire home/apt,5773,1,0,
41973800,B&W Apartments,6102363,Leonel,,Boedo,-34.621529,-58.412739,Entire home/apt,1924,1,0,
41974803,"Departamento amplio, cómodo y completo en Belgrano",332270391,Fernando,,Belgrano,-34.567268,-58.468731,Entire home/apt,3500,7,0,
41975077,Beruti Baires,46972596,Mauricio,,Palermo,-34.585121,-58.41021,Entire home/apt,1443,5,11,2021-05-08
41976195,Beautiful house with Pool in the heart of Nuñez,172858719,Flavia,,Nuñez,-34.54018,-58.46698,Entire home/apt,15000,7,1,2020-03-20
41976984,Sunny flat in Recoleta for 2 people,168732164,Laura,,Recoleta,-34.592251,-58.398548,Entire home/apt,6735,3,0,
41977522,100% Boedo,10548078,Andres,,Boedo,-34.63166,-58.424042,Entire home/apt,1828,5,0,
41978142,Lujoso departamento en la mejor zona de BsAs,332302027,Lucas,,Puerto Madero,-34.618221,-58.360291,Entire home/apt,4040,2,0,
41978192,"Dpto Amplio, excelente vista y la mejor ubicacion",132803152,Jose,,Palermo,-34.565609,-58.43536,Entire home/apt,5772,1,0,
41979854,Lovely Studio en Palermo SOHO - Full amenities,68740667,Diego,,Palermo,-34.583179,-58.424671,Entire home/apt,2886,2,2,2021-04-26
41980071,Lovely apartament in the heart of Buenos Aires,305161965,Agustin,,Palermo,-34.573448,-58.433739,Entire home/apt,3367,2,2,2020-03-09
41986072,Departamento 3 hambientes con Balcon al frente,332202178,Carla,,Palermo,-34.570179,-58.443359,Entire home/apt,14430,7,0,
41990378,Gepflegte Wohnung mit spektakulärer Aussicht,260543032,Luis,,San Telmo,-34.619518,-58.368992,Entire home/apt,3407,3,0,
41992294,Departamento en Villa Crespo,109262330,María,,Villa Crespo,-34.599651,-58.438992,Entire home/apt,1500,1,0,
41993854,DEPARTAMENTO 4 AMBIENTES ZONA BALVANERA,332589702,Easy,,Balvanera,-34.603298,-58.407551,Entire home/apt,1100,1,0,
41994978,Moderno departamento con balcón terraza y pileta,33942324,Maximiliano,,Villa Crespo,-34.601002,-58.43412,Entire home/apt,2405,2,22,2020-11-19
41995629,Habitación en casa de familia - Almagro,193055547,Celeste,,Balvanera,-34.608662,-58.41188,Shared room,962,1,0,
41996245,PRECIOSO DEPARTAMENTO • INMEJORABLE UBICACIÓN,43760019,Diego,,Nuñez,-34.551979,-58.455978,Entire home/apt,1924,4,19,2021-01-23
41997344,"Impecable, nuevo y luminoso monoambiente",190133090,Karen,,Belgrano,-34.564732,-58.460411,Entire home/apt,4042,1,2,2020-02-23
42000044,"ALTO PALERMO HOME, Luxury,2dorm,2 baños. Exelente!",4201401,Nelvis,,Palermo,-34.586182,-58.40963,Entire home/apt,9345,3,0,
42001170,New! Super comfortable and bright studio apartment,236788086,Alejandro,,Villa Devoto,-34.59251,-58.504921,Entire home/apt,1567,5,0,
42004012,Amazing Studio in Recoleta - IQ Recoleta Plaza,292898772,Lola,,Recoleta,-34.593559,-58.391338,Entire home/apt,3367,7,6,2020-03-07
42004228,CHARMING STUDIO IN PALERMO,332772233,Juan Carlos,,Palermo,-34.575199,-58.424622,Entire home/apt,3944,3,0,
42010984,Lolos Apart,272048170,Viviana,,Retiro,-34.596008,-58.386639,Entire home/apt,2886,2,0,
42011476,"Recoleta Luxury, súper luminoso y moderno",54501833,Juan Ignacio,,Recoleta,-34.58844,-58.401009,Entire home/apt,4500,3,4,2020-03-17
42011644,URQUIZA DUPLEX Comodidad y buena onda,4312860,Iñaki,,Villa Urquiza,-34.575829,-58.477299,Entire home/apt,4810,30,5,2020-03-09
42015941,Executive 2bdrm condo. Great location.,284103651,Rocio,,Balvanera,-34.606319,-58.398029,Entire home/apt,2397,2,2,2020-03-13
42016951,Congreso Plaza Penthouse,165140862,Sophie,,San Nicolas,-34.608059,-58.388611,Entire home/apt,9524,3,1,2020-12-10
42017618,Barrio Carlos Gardel,332609732,Gerardo,,Almagro,-34.604698,-58.413319,Entire home/apt,2886,5,0,
42018486,Top apartment in Recoleta with a wonderful view!,332939150,Carlos,,Recoleta,-34.583778,-58.40144,Entire home/apt,11925,3,0,
42019422,Simple Single Soho Room,4273580,Adriana,,Palermo,-34.584862,-58.424751,Private room,1924,1,2,2020-03-31
42021138,Luminoso y confortable departamento en Recoleta,333003332,Andrea,,Retiro,-34.588261,-58.384171,Entire home/apt,3848,4,1,2020-03-05
42021240,"Apartment in Recoleta, Bustamante St. (55)",83166324,Lucía,,Recoleta,-34.585499,-58.4034,Entire home/apt,2886,14,0,
42021885,An exclusive Residence at Faena Hotel,333012829,Daniel,,Puerto Madero,-34.614731,-58.361759,Entire home/apt,8562,2,10,2021-01-03
42033133,Vintage Art Room,220715037,Pamela,,Villa Crespo,-34.603359,-58.43922,Entire home/apt,1347,1,3,2020-03-09
42033351,"Cómodo 2 Ambientes en el bellísimo ""San Telmo"".",168722051,Maria Lujan,,San Telmo,-34.619041,-58.373112,Entire home/apt,1600,2,5,2020-03-14
42033387,"Best option in Palermo, close to everything!",93476705,Juan Manuel,,Palermo,-34.588051,-58.419189,Entire home/apt,1635,4,22,2021-03-11
42033984,CÓMODO ESPACIO- PALERMO SOHO AMENITIES Y SEGURIDAD,186099898,Marta,,Palermo,-34.586498,-58.42281,Entire home/apt,2500,3,3,2020-03-09
42034352,2 ambientes en San Telmo.,1653462,Andrea Alicia,,Monserrat,-34.612228,-58.36985,Entire home/apt,1732,5,1,2020-03-19
42034371,Habitación privada con baño privado en Casa Queer,171884944,Sol,,Villa Crespo,-34.600052,-58.450001,Private room,960,1,0,
42036448,Charcas - Pretty apartment in SoHo,3882929,Florencia,,Palermo,-34.582569,-58.425049,Entire home/apt,3464,3,2,2020-03-08
42040658,Luminoso Apartamento en el corazón de Palermo,55642603,Betiana,,Palermo,-34.587132,-58.416279,Entire home/apt,2600,2,6,2021-03-22
42041877,"Triplex en el corazón de Palermo Soho, soleado.",333175645,Sergio,,Palermo,-34.591351,-58.427528,Entire home/apt,5500,3,0,
42041931,Cozy & Bright Studio in Palermo with pool,479827,Belén,,Palermo,-34.579842,-58.42532,Entire home/apt,2694,3,0,
42042645,Habitación privada con confort,333185675,Rosa,,Palermo,-34.567638,-58.438751,Private room,1000,7,0,
42043334,Monoambiente - Puerto Madero,333127904,Isabel,,Puerto Madero,-34.616451,-58.36198,Entire home/apt,7696,1,0,
42043749,Habitación simple con buenas vistas,294143278,Graciela,,Villa Crespo,-34.598331,-58.439159,Private room,1443,1,0,
42045022,Apartment with a great view in Palermo!,333212866,Ramiro,,Palermo,-34.588829,-58.416199,Entire home/apt,2790,2,3,2020-10-31
42045112,HABITACION PRIVADA Y LUMINOSA EN PALERMO HOLLYWOOD,103126154,Patricia,,Palermo,-34.577599,-58.435379,Private room,1732,1,0,
42045388,Monoambiente con piscina y sum en Almagro,333153374,Emmanuel,,Almagro,-34.60907,-58.41684,Entire home/apt,2886,2,0,
42046449,Dúplex en Palermo Hollywood,62909562,Betina,,Palermo,-34.581848,-58.441608,Entire home/apt,3078,7,2,2020-03-09
42046889,MAGNÍFICO DEPARTAMENTO EN NÚÑEZ,43760019,Diego,,Nuñez,-34.551979,-58.455978,Entire home/apt,2034,3,13,2020-05-29
42047308,Microcentro. 3 habitaciones. Muy luminoso,333153374,Emmanuel,,Retiro,-34.597961,-58.373749,Entire home/apt,7696,2,0,
42047980,Departamento en parque chacabuco,329432384,Jeanette,,Parque Chacabuco,-34.634491,-58.433922,Entire home/apt,2839,3,0,
42048723,Departamento 2 amb en Avenida Libertador - Palermo,325547551,Fernando,,Palermo,-34.577461,-58.409039,Entire home/apt,1635,3,16,2021-03-02
42049295,Increíble departamento a dos cuadras del obelisco,333288504,Marta Susana,,San Nicolas,-34.604889,-58.385849,Entire home/apt,5000,1,0,
42049571,"Magnífico BA - Amplio, confortable y bien ubicado",119294719,Angel,,Retiro,-34.59726,-58.37994,Entire home/apt,1732,5,0,
42050152,"Hermoso dpto con atardecer, pileta y super cómodo",268802424,Lucia,,Almagro,-34.608452,-58.42662,Entire home/apt,2694,7,14,2020-03-12
42056982,Comfortable duplex on Charcas boulevard. Palermo!!,47196401,Patricia,,Palermo,-34.59145,-58.413849,Entire home/apt,3367,120,5,2021-07-01
42057273,Hermoso 2 amb en Palermo Soho / Botánico con Patio,4987143,Ceci,,Palermo,-34.585361,-58.417969,Entire home/apt,3000,2,2,2020-03-11
42059647,"Hermoso piso en Palermo, luminoso y cómodo.",304181500,Vera,,Palermo,-34.586071,-58.41325,Entire home/apt,250148,30,0,
42059651,Beautiful & Bright Apartament in Center BA,108059775,Nara,,Balvanera,-34.60664,-58.403149,Entire home/apt,2300,2,0,
42060372,Artist Loft San Telmo,147268771,Adrian,,San Telmo,-34.622162,-58.369919,Entire home/apt,1924,7,4,2021-04-08
42062272,Deep House Caballito,202361561,Gustavo,,Caballito,-34.609241,-58.460381,Entire home/apt,3848,3,0,
42062998,"Beautiful, cozy and sunny apartment in Palermo!",20709405,Agustín,,Palermo,-34.594742,-58.416458,Entire home/apt,1924,7,6,2021-07-15
42065160,Comfortable and fully apartment in Palermo Soho,98897013,Silvia,,Palermo,-34.58429,-58.41946,Entire home/apt,3000,7,0,
42065359,Chic Design Studio I at the heart of Palermo,37630923,Gonzalo,,Palermo,-34.58326,-58.433411,Entire home/apt,2405,14,5,2021-04-02
42065723,Habitación  En  Flores,333410295,J Nelson,,Floresta,-34.62812,-58.475189,Private room,960,1,0,
42066141,Habitación para estudiante o joven profesional,116821901,Eduardo,,Recoleta,-34.596741,-58.405022,Private room,1924,5,0,
42067256,🌉 Brooklyn - Wifi/ Pool/ Barbacue  | Welcome2BA Team,2597734,Welcome2BA,,Monserrat,-34.613369,-58.380539,Entire home/apt,1677,4,6,2021-01-31
42071431,"Excelente departamento boutique, en Colegiales",233292500,Ricardo,,Colegiales,-34.578941,-58.45306,Entire home/apt,3367,3,1,2020-03-09
42071523,Lila,182039837,Lila,,Velez Sarsfield,-34.636318,-58.481731,Private room,800,15,0,
42071743,Casa Moreno,52154987,Deptos,,Monserrat,-34.61285,-58.376678,Entire home/apt,1924,3,0,
42074353,Excelente apartamento en plena Avenida Corrientes,333288504,Marta Susana,,San Nicolas,-34.603149,-58.385769,Entire home/apt,9620,3,1,2020-03-15
42075155,White Iron,183572772,Gisela,,Palermo,-34.59631,-58.423672,Entire home/apt,4742,2,2,2020-03-27
42083204,Bonito 2 ambientes con balcón a la calle,333153374,Emmanuel,,Palermo,-34.566799,-58.445251,Entire home/apt,5291,2,0,
42083307,Fliphaus  4 Bd 3 Ba in the heart of Recoleta,1021694,Fliphaus,,Recoleta,-34.59185,-58.396729,Entire home/apt,3092,3,17,2021-07-06
42083768,Fliphaus  3 Dorm 2 Ba in Faculty of Medicine,1021694,Fliphaus,,Recoleta,-34.598339,-58.402939,Entire home/apt,3422,3,9,2021-06-10
42084404,Fliphaus ✔️ 3 Bd 2 Ba in the heart of Recoleta,1021694,Fliphaus,,Recoleta,-34.59621,-58.404621,Entire home/apt,2722,2,8,2021-01-02
42085199,"Modern Upscale Flat with Gym, Pool & Self CheckIn",6196721,Hernan,,Puerto Madero,-34.61805,-58.362419,Entire home/apt,2886,2,18,2021-01-03
42085755,Quiet and Bright Loft in La Boca,10833487,Pedro Y Tomas,,Boca,-34.640491,-58.36874,Entire home/apt,3848,2,1,2020-02-27
42086674,Habitación Privada con Zonas Comunes en CABA.,321266438,Perla Haydeé,,Palermo,-34.584209,-58.417511,Private room,960,3,0,
42086704,Amazing Bedroom in a beautiful house,99534884,Pedro,,Palermo,-34.589458,-58.425751,Private room,962,5,2,2021-04-24
42091262,Acogedor depto en la mejor zona de Buenos Aires.,175063141,Matias,,Palermo,-34.581242,-58.411129,Entire home/apt,2500,30,3,2020-03-01
42091829,Habitacion privada! private room near   Congress!!,175175454,Augusto,,Balvanera,-34.611568,-58.395,Private room,960,1,5,2020-02-23
42091858,PH cerca de plaza Armenia,333153374,Emmanuel,,Palermo,-34.588139,-58.423851,Entire home/apt,16354,2,0,
42091997,Departamento Recoleta - Excelente Ubicación,188617449,Milagros,,Retiro,-34.587929,-58.38382,Entire home/apt,2694,3,7,2020-03-10
42092974,"Bright, modern, comfortable @Recoleta",333801316,Martina,,Recoleta,-34.588112,-58.406952,Entire home/apt,2309,7,2,2020-03-01
42095695,"33m2 Studio w/balcony, Superb location - 35",179127606,Alejandro Matias,,San Nicolas,-34.598721,-58.37225,Entire home/apt,2116,2,5,2020-02-22
42097056,Departamento completo Palermo 3 dormitorios,252826695,Lorena Verónica,,Recoleta,-34.592239,-58.410419,Entire home/apt,8658,3,0,
42097268,Departamento mono ambiente,219917205,Juliana,,Balvanera,-34.600368,-58.393242,Entire home/apt,3367,1,1,2020-02-18
42097440,Excelente departamento en el barrio de Belgrano,333872921,Ramiro Hugo,,Belgrano,-34.556099,-58.463699,Entire home/apt,1600,5,2,2020-03-06
